id,created_at,market,symbol,exchange_code,side,order_kind,requested_qty,requested_price,strategy_flag,entry_by,exit_by,status,reason,broker_order_no,is_virtual,payload_json
393,2026-07-13T15:30:34.166266+00:00,overseas,CRAN,NASD,BUY,limit,4,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041421,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041421"", ""ORD_TMD"": ""003034""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
394,2026-07-13T15:30:53.824032+00:00,overseas,CRAN,NASD,BUY,limit,3,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041439,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041439"", ""ORD_TMD"": ""003053""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
395,2026-07-13T15:31:20.910090+00:00,overseas,CRAN,NASD,BUY,limit,3,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041443,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041443"", ""ORD_TMD"": ""003120""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
396,2026-07-13T15:31:41.099301+00:00,overseas,CRAN,NASD,BUY,limit,3,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041444,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041444"", ""ORD_TMD"": ""003141""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
397,2026-07-13T15:32:01.171908+00:00,overseas,CRAN,NASD,BUY,limit,2,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041449,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041449"", ""ORD_TMD"": ""003201""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
398,2026-07-13T15:32:29.195595+00:00,overseas,CRAN,NASD,BUY,limit,2,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041453,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041453"", ""ORD_TMD"": ""003229""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
399,2026-07-13T15:32:48.139191+00:00,overseas,CRAN,NASD,BUY,limit,2,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041455,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041455"", ""ORD_TMD"": ""003248""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
400,2026-07-13T15:33:08.097953+00:00,overseas,CRAN,NASD,BUY,limit,2,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041456,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041456"", ""ORD_TMD"": ""003308""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
401,2026-07-13T15:33:36.141322+00:00,overseas,CRAN,NASD,BUY,limit,2,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041463,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041463"", ""ORD_TMD"": ""003336""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
402,2026-07-13T15:33:56.248338+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041468,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041468"", ""ORD_TMD"": ""003356""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
403,2026-07-13T15:34:16.301508+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041471,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041471"", ""ORD_TMD"": ""003416""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
404,2026-07-13T15:34:43.144563+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041475,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041475"", ""ORD_TMD"": ""003443""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
405,2026-07-13T15:35:04.835281+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041479,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041479"", ""ORD_TMD"": ""003504""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
406,2026-07-13T15:35:30.315086+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041482,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041482"", ""ORD_TMD"": ""003530""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
407,2026-07-13T15:36:05.260119+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041490,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041490"", ""ORD_TMD"": ""003605""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
408,2026-07-13T15:36:29.849545+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041497,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041497"", ""ORD_TMD"": ""003629""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
409,2026-07-13T15:36:49.825911+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041500,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041500"", ""ORD_TMD"": ""003649""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
410,2026-07-13T15:37:21.504733+00:00,overseas,CRAN,NASD,BUY,limit,1,10.2,VWAP+VOL+RSI,VWAP,,SUBMITTED,pullback_entry,0000041501,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041501"", ""ORD_TMD"": ""003721""}}, ""order_division"": ""00"", ""reference_price"": 10.2}"
411,2026-07-13T16:31:05.696261+00:00,overseas,QFIN,NASD,SELL,virtual_limit,503,12.7501,VWAP+RSI,VWAP,stop_loss,RECORDED,stop_loss,,1,"{""rejected_error"": null, ""sell_result"": {""realized_pnl"": -226.29969999999975, ""fully_virtual"": true, ""qty_from_real"": 0, ""qty_from_virtual_buy"": 503, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 13.2}, ""held_position"": {""symbol"": ""QFIN"", ""exchange_code"": ""NASD"", ""quantity"": 0, ""orderable_qty"": 503, ""avg_price"": 13.2, ""current_price"": 12.7501, ""pnl_pct"": -0.0340833333333333, ""is_virtual"": true}}"
412,2026-07-13T16:34:29.170363+00:00,overseas,CRAN,NASD,BUY,cancel,52,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041921,0,"{""original_order_no"": ""41292"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 52, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041921"", ""ORD_TMD"": ""013429""}}}"
413,2026-07-13T16:34:30.496386+00:00,overseas,CRAN,NASD,BUY,cancel,58,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041922,0,"{""original_order_no"": ""41287"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 58, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041922"", ""ORD_TMD"": ""013430""}}}"
414,2026-07-13T16:34:31.827125+00:00,overseas,CRAN,NASD,BUY,cancel,64,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041923,0,"{""original_order_no"": ""41284"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 64, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041923"", ""ORD_TMD"": ""013431""}}}"
415,2026-07-13T16:34:33.137957+00:00,overseas,CRAN,NASD,BUY,cancel,71,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041925,0,"{""original_order_no"": ""41279"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 71, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041925"", ""ORD_TMD"": ""013433""}}}"
416,2026-07-13T16:34:34.457760+00:00,overseas,CRAN,NASD,BUY,cancel,79,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041926,0,"{""original_order_no"": ""41271"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 79, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041926"", ""ORD_TMD"": ""013434""}}}"
417,2026-07-13T16:34:35.784998+00:00,overseas,CRAN,NASD,BUY,cancel,88,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041928,0,"{""original_order_no"": ""41268"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 88, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041928"", ""ORD_TMD"": ""013435""}}}"
418,2026-07-13T16:34:37.123301+00:00,overseas,CRAN,NASD,BUY,cancel,97,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041929,0,"{""original_order_no"": ""41259"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 97, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041929"", ""ORD_TMD"": ""013437""}}}"
419,2026-07-13T16:34:38.453369+00:00,overseas,CRAN,NASD,BUY,cancel,108,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041930,0,"{""original_order_no"": ""41254"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 108, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041930"", ""ORD_TMD"": ""013438""}}}"
420,2026-07-13T16:34:39.788758+00:00,overseas,CRAN,NASD,BUY,cancel,120,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041932,0,"{""original_order_no"": ""41249"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 120, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041932"", ""ORD_TMD"": ""013439""}}}"
421,2026-07-13T16:34:41.118855+00:00,overseas,CRAN,NASD,BUY,cancel,134,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000041933,0,"{""original_order_no"": ""41243"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 134, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000041933"", ""ORD_TMD"": ""013441""}}}"
422,2026-07-13T16:44:30.471241+00:00,overseas,CRAN,NASD,BUY,cancel,18,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042013,0,"{""original_order_no"": ""41331"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 18, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042013"", ""ORD_TMD"": ""014430""}}}"
423,2026-07-13T16:44:31.782661+00:00,overseas,CRAN,NASD,BUY,cancel,20,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042014,0,"{""original_order_no"": ""41327"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 20, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042014"", ""ORD_TMD"": ""014431""}}}"
424,2026-07-13T16:44:33.113201+00:00,overseas,CRAN,NASD,BUY,cancel,22,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042015,0,"{""original_order_no"": ""41323"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 22, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042015"", ""ORD_TMD"": ""014433""}}}"
425,2026-07-13T16:44:34.419363+00:00,overseas,CRAN,NASD,BUY,cancel,25,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042016,0,"{""original_order_no"": ""41319"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 25, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042016"", ""ORD_TMD"": ""014434""}}}"
426,2026-07-13T16:44:35.734774+00:00,overseas,CRAN,NASD,BUY,cancel,27,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042017,0,"{""original_order_no"": ""41315"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 27, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042017"", ""ORD_TMD"": ""014435""}}}"
427,2026-07-13T16:44:37.068575+00:00,overseas,CRAN,NASD,BUY,cancel,30,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042018,0,"{""original_order_no"": ""41312"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 30, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042018"", ""ORD_TMD"": ""014437""}}}"
428,2026-07-13T16:44:38.404169+00:00,overseas,CRAN,NASD,BUY,cancel,34,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042019,0,"{""original_order_no"": ""41310"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 34, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042019"", ""ORD_TMD"": ""014438""}}}"
429,2026-07-13T16:44:39.742518+00:00,overseas,CRAN,NASD,BUY,cancel,38,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042020,0,"{""original_order_no"": ""41307"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 38, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042020"", ""ORD_TMD"": ""014439""}}}"
430,2026-07-13T16:44:41.066975+00:00,overseas,CRAN,NASD,BUY,cancel,42,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042021,0,"{""original_order_no"": ""41299"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 42, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042021"", ""ORD_TMD"": ""014441""}}}"
431,2026-07-13T16:44:42.388653+00:00,overseas,CRAN,NASD,BUY,cancel,47,10.2,,,,CANCELED,stale_live_overseas_order_cancel,0000042022,0,"{""original_order_no"": ""41297"", ""order_division"": ""00"", ""original_order_price"": 10.2, ""reference_price"": 10.2, ""open_qty"": 47, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042022"", ""ORD_TMD"": ""014442""}}}"
432,2026-07-13T16:54:34.982973+00:00,overseas,MSEX,NASD,SELL,cancel,522,55.595,,,stale_live_overseas_order_cancel,CANCELED,stale_live_overseas_order_cancel,0000042080,0,"{""original_order_no"": ""40077"", ""order_division"": ""00"", ""original_order_price"": 55.595, ""reference_price"": 55.595, ""open_qty"": 522, ""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40630000"", ""msg1"": ""모의투자 취소주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042080"", ""ORD_TMD"": ""015434""}}}"
433,2026-07-13T17:08:19.733078+00:00,overseas,TCBK,NASD,BUY,limit,20,59.655,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] pullback_entry,0000042163,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042163"", ""ORD_TMD"": ""020819""}}, ""order_division"": ""00"", ""reference_price"": 59.655}"
434,2026-07-13T17:08:25.164299+00:00,overseas,FHB,NASD,BUY,limit,37,28.94,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] volume_breakout_entry,0000042164,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042164"", ""ORD_TMD"": ""020825""}}, ""order_division"": ""00"", ""reference_price"": 28.94}"
435,2026-07-13T17:59:16.234784+00:00,overseas,FHB,NASD,SELL,aggressive_limit,37,28.915,VWAP+VOL,VWAP,time_exit_loss,SUBMITTED,time_exit_loss,0000042441,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042441"", ""ORD_TMD"": ""025916""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 37, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 37, ""order_division"": ""00"", ""reference_price"": 28.915}"
436,2026-07-13T18:05:58.388859+00:00,overseas,TCBK,NASD,SELL,aggressive_limit,20,59.6,VWAP+VOL,VWAP,time_exit_loss,SUBMITTED,time_exit_loss,0000042488,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042488"", ""ORD_TMD"": ""030558""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 20, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 20, ""order_division"": ""00"", ""reference_price"": 59.6}"
437,2026-07-13T18:42:18.731499+00:00,overseas,FHB,NASD,BUY,limit,41,28.875,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] strategy_buy_signal,0000042761,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042761"", ""ORD_TMD"": ""034218""}}, ""order_division"": ""00"", ""reference_price"": 28.875}"
438,2026-07-13T18:44:17.216913+00:00,overseas,TCBK,NASD,BUY,limit,18,59.67,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] strategy_buy_signal,0000042777,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000042777"", ""ORD_TMD"": ""034417""}}, ""order_division"": ""00"", ""reference_price"": 59.67}"
439,2026-07-13T19:22:45.582971+00:00,overseas,WBD,NASD,BUY,limit,35,27.195,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] strategy_buy_signal,0000043182,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043182"", ""ORD_TMD"": ""042245""}}, ""order_division"": ""00"", ""reference_price"": 27.195}"
440,2026-07-13T19:22:50.891553+00:00,overseas,ERIC,NASD,BUY,limit,75,11.7,VWAP+VOL,VWAP,,SUBMITTED,[VWAP+VOL] strategy_buy_signal,0000043186,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40600000"", ""msg1"": ""모의투자 매수주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043186"", ""ORD_TMD"": ""042250""}}, ""order_division"": ""00"", ""reference_price"": 11.7}"
441,2026-07-13T19:28:33.224814+00:00,overseas,WBD,NASD,SELL,aggressive_limit,35,27.175,VWAP+VOL,VWAP,trend_filter_lost,SUBMITTED,trend_filter_lost,0000043245,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043245"", ""ORD_TMD"": ""042833""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 35, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 35, ""order_division"": ""00"", ""reference_price"": 27.175}"
442,2026-07-13T19:33:25.135483+00:00,overseas,FHB,NASD,SELL,limit,41,29.105,VWAP+VOL,VWAP,time_exit_profit,SUBMITTED,time_exit_profit,0000043294,0,"{""response"": {""rt_cd"": ""0"", ""msg_cd"": ""40590000"", ""msg1"": ""모의투자 매도주문이 완료 되었습니다."", ""output"": {""KRX_FWDG_ORD_ORGNO"": ""00950"", ""ODNO"": ""0000043294"", ""ORD_TMD"": ""043325""}}, ""sell_result"": {""realized_pnl"": 0.0, ""fully_virtual"": false, ""qty_from_real"": 41, ""qty_from_virtual_buy"": 0, ""qty_pending_real"": 0, ""virtual_buy_avg_price"": 0.0}, ""requested_qty"": 41, ""order_division"": ""00"", ""reference_price"": 29.105}"
