id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles,entry_price,qty_executed,net_pnl_usd,net_pnl_krw,commission_usd,commission_krw,is_virtual,orderable_qty,stock_name,hold_duration_min,entry_time,exit_cooldown_remaining,cb_active,pool_size
47014,2026-07-10T01:05:31.316402+00:00,domestic,263800,,BUY_REAL,domestic_buy,7710.0,0.0,114,46.00740488775517,0.1419959522495319,0.0012919896640826874,0.0,7750.0,7656.428571428572,114.0446,185,,0.0,91ac639b6d9f,VWAP+RSI,VWAP,1,7748.44209904984,6.35324694233077,-9.587436824712533,0,-0.010243277848911651,91.25,0.0012978585334198572,0,,7710.0,114,,0.0,,131.84,0,114,데이타솔루션,0.0,2026-07-10T01:05:31.316402+00:00,0.0,0,20
47015,2026-07-10T01:05:31.872180+00:00,domestic,006340,,BUY_REAL,domestic_buy,11030.0,0.0,79,57.824265644423214,0.1573146338872028,-0.0018148820326678765,0.0009099181073703367,11030.0,11079.047619047618,103.59,185,,0.0,91ac639b6d9f,VWAP,VWAP,1,10957.56655292204,-14.631209796225448,8.60340808225262,0,-0.0036231884057971015,82.5,0.0027235587834770767,0,,11030.0,79,,0.0,,130.71,0,79,대원전선,0.0,2026-07-10T01:05:31.872180+00:00,0.0,0,20
47075,2026-07-10T01:14:42.219743+00:00,domestic,379800,,SELL_REAL,trend_filter_lost,25705.0,-0.00038887808671981335,34,,,,,,,119.4908,187,,-340.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,1,0,25715.0,34,,-602.24,,131.1,0,34,KODEX 미국S&P500,14.82,2026-07-10T00:59:53.137798+00:00,,0,20
47106,2026-07-10T01:19:34.847348+00:00,domestic,0162Z0,,SELL_REAL,trend_filter_lost,14300.0,-0.003136981526664343,61,,,,,,,110.2692,188,,-2745.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,2,0,14345.0,61,,-3007.1,,130.84,0,61,RISE 삼성전자SK하이닉스채권혼합50,19.67,2026-07-10T00:59:54.892751+00:00,,0,20
47170,2026-07-10T01:30:46.864321+00:00,domestic,006340,,SELL_REAL,partial_profit_lock,11260.0,0.023636363636363636,79,,,,,,,119.171,190,,20540.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,0,0,11000.0,79,,20276.22,,133.43,0,79,대원전선,25.25,2026-07-10T01:05:31.872164+00:00,,0,20
47202,2026-07-10T01:35:48.624759+00:00,domestic,263800,,SELL_REAL,partial_profit_lock,8110.0,0.05188067444876784,114,,,,,,,129.6885,191,,45600.0,91ac639b6d9f,VWAP+RSI,VWAP,1,,,,,,,,0,0,7730.0,114,,43049.14,,138.68,0,114,데이타솔루션,30.29,2026-07-10T01:05:31.316388+00:00,,0,20
47226,2026-07-10T01:40:45.612974+00:00,domestic,379800,,SKIP,entry_rsi_too_high,25780.0,,0,81.84652282940779,0.45623652119358504,0.0007756447547023463,0.0003876720294630742,25782.777777777777,25763.095238095237,117.8839,192,,,91ac639b6d9f,VWAP+VOL+RSI,,1,25715.340813763272,18.58038609639698,15.747558751968292,0,-0.0007751937984496124,11.25,0.0001939299912731504,0,,,,,,,,,,,,,,,
47253,2026-07-10T01:45:41.168943+00:00,domestic,379800,,SKIP,entry_rsi_too_high,25805.0,,0,83.23834183045318,0.015175868173839289,-0.0003875968992248062,-0.0001938360147315371,25796.11111111111,25780.95238095238,120.622,193,,,91ac639b6d9f,VWAP+VOL,,1,25729.516736921196,16.547145832086244,17.146588566808447,0,-0.0003873716831299632,12.5,0.00019377967251235347,0,,,,,,,,,,,,,,,
47281,2026-07-10T01:50:16.830632+00:00,domestic,379800,,SKIP,entry_rsi_too_high,25790.0,,0,81.33634631635351,0.03860911270983213,0.00019387359441644047,-0.0001937984496124031,25796.11111111111,25788.809523809523,119.9427,194,,,91ac639b6d9f,VWAP+VOL,,1,25732.983836641026,12.924033919152862,15.072645557076203,0,-0.0003875968992248062,10.625,0.00019389238972370335,0,,,,,,,,,,,,,,,
47323,2026-07-10T01:55:51.672666+00:00,domestic,379800,,BUY_REAL,domestic_buy,25780.0,0.0,34,79.23495211687728,3.8032922397206583,-0.0011636927851047323,-0.00038819875776397513,25780.0,25786.904761904763,119.0847,195,,0.0,91ac639b6d9f,VOL,VOL,1,25736.982310589286,1.8424524697147717,8.721395316436379,0,-0.0007751937984496124,14.375,0.0001939676074095626,0,,25780.0,34,,0.0,,131.48,0,34,KODEX 미국S&P500,0.0,2026-07-10T01:55:51.672666+00:00,0.0,0,20
47324,2026-07-10T01:55:54.165843+00:00,domestic,0162Z0,,BUY_REAL,domestic_buy,14410.0,0.0,61,61.73130228849578,1.2786774441963666,-0.001736111111111111,0.0,14412.222222222223,14426.904761904761,110.192,195,,0.0,91ac639b6d9f,VWAP,VWAP,1,14331.611788984681,-2.242212906749046,7.5329847232238265,0,-0.002077562326869806,18.125,0.0006942034015966678,0,,14410.0,61,,0.0,,131.85,0,61,RISE 삼성전자SK하이닉스채권혼합50,0.0,2026-07-10T01:55:54.165843+00:00,0.0,0,20
47355,2026-07-10T02:01:57.448860+00:00,domestic,263800,,BUY_REAL,domestic_buy,8400.0,0.0,104,46.00057503704446,0.9568530565343482,0.042997542997543,0.004733727810650888,8212.222222222223,8097.619047619048,126.7195,196,,0.0,91ac639b6d9f,RSI,RSI,1,7871.916960499905,114.3257474421689,66.81467578044979,0,-0.03480278422273782,190.0,0.0011911852293031567,0,,8400.0,104,,0.0,,131.04,0,104,데이타솔루션,0.0,2026-07-10T02:01:57.448860+00:00,0.0,0,20
47385,2026-07-10T02:08:48.698548+00:00,domestic,0162Z0,,SELL_REAL,trend_filter_lost,14340.0,-0.0027816411682892906,61,,,,,,,111.1736,197,,-2440.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,1,0,14410.0,61,,-4533.06,,131.21,0,61,RISE 삼성전자SK하이닉스채권혼합50,12.91,2026-07-10T01:55:54.165828+00:00,,0,20
47414,2026-07-10T02:16:45.714002+00:00,domestic,263800,,SELL_REAL,atr_hard_stop,8200.0,-0.023809523809523808,104,,,,,,,108.72,198,,-20800.0,91ac639b6d9f,RSI,RSI,1,,,,,,,,2,0,8320.0,104,,-12737.71,,127.92,0,104,데이타솔루션,14.8,2026-07-10T02:01:57.448845+00:00,,0,20
47444,2026-07-10T02:23:27.846339+00:00,domestic,379800,,SELL_REAL,trend_filter_lost,25660.0,-0.0038819875776397515,34,,,,,,,122.4381,199,,-3400.0,91ac639b6d9f,VOL,VOL,1,,,,,,,,3,0,25780.0,34,,-4342.34,,130.87,0,34,KODEX 미국S&P500,27.6,2026-07-10T01:55:51.672651+00:00,,1,20
47503,2026-07-10T02:36:48.031643+00:00,domestic,360750,,SELL_REAL,time_exit_profit,28190.0,0.006067094932191292,34,,,,,,,127.2723,201,,5780.0,91ac639b6d9f,VWAP,VWAP,0,,,,,,,,0,0,28020.0,34,,5493.33,,143.77,0,34,TIGER 미국S&P500,1207.74,2026-07-09T06:29:03.678832+00:00,,1,20
47534,2026-07-10T02:43:06.828108+00:00,domestic,379800,,BUY_REAL,domestic_buy,25715.0,0.0,34,39.516503721102694,0.7213479585523332,-0.0009721952167995333,0.0,25707.777777777777,25696.190476190477,121.4727,202,,0.0,91ac639b6d9f,VWAP+RSI,VWAP,1,25712.594557451102,1.8489938595266722,1.4398963184938647,0,-0.00019436345966958212,13.75,0.00019445794846864364,0,,25715.0,34,,0.0,,131.15,0,34,KODEX 미국S&P500,0.0,2026-07-10T02:43:06.828108+00:00,0.0,1,20
47535,2026-07-10T02:43:09.570053+00:00,domestic,010170,,BUY_REAL,domestic_buy,13150.0,0.0,67,36.238923146413704,0.6907638902061953,-0.0060790273556231,0.003067484662576687,13108.888888888889,13074.047619047618,114.8118,202,,0.0,91ac639b6d9f,VWAP,VWAP,1,13176.146254048757,-1.4561949581784575,-1.7432551190858205,0,-0.002277904328018223,51.25,0.0007607455306200076,0,,13150.0,67,,0.0,,132.16,0,67,대한광통신,0.0,2026-07-10T02:43:09.570053+00:00,0.0,1,20
47536,2026-07-10T02:43:13.275058+00:00,domestic,0162Z0,,BUY_REAL,domestic_buy,14375.0,0.0,61,57.51348718286429,0.5362900202444327,0.0,-0.0003477051460361613,14372.222222222223,14353.809523809523,109.9678,202,,0.0,91ac639b6d9f,VWAP,VWAP,1,14358.928930327027,9.13264206517124,6.684753393497089,0,-0.001043115438108484,21.25,0.0006958942240779402,0,,14375.0,61,,0.0,,131.53,0,61,RISE 삼성전자SK하이닉스채권혼합50,0.0,2026-07-10T02:43:13.275058+00:00,0.0,1,20
47537,2026-07-10T02:43:16.184214+00:00,domestic,069500,,BUY_REAL,domestic_buy,122130.0,0.0,7,57.81101401103561,0.2868753016336881,0.0006948986265533028,-0.00016336532570961814,122332.22222222222,122016.90476190476,121.6843,202,,0.0,91ac639b6d9f,VWAP,VWAP,1,122046.36008745313,152.0404647452815,111.34452362170849,0,-0.002980930213565274,178.125,0.00016377333770062233,0,,122130.0,7,,0.0,,128.24,0,7,KODEX 200,0.0,2026-07-10T02:43:16.184214+00:00,0.0,1,20
47538,2026-07-10T02:43:18.525776+00:00,domestic,005930,,BUY_REAL,domestic_buy,290000.0,0.0,3,59.20781259304119,0.4392153591305073,0.0,0.0,290305.55555555556,289630.95238095237,118.8552,202,,0.0,91ac639b6d9f,VWAP,VWAP,1,289603.08225382096,362.2297920566052,273.83196259801366,0,-0.003436426116838488,812.5,0.001725625539257981,0,,290000.0,3,,0.0,,130.5,0,3,삼성전자,0.0,2026-07-10T02:43:18.525776+00:00,0.0,1,20
47569,2026-07-10T02:49:30.512308+00:00,domestic,360750,,BUY_REAL,domestic_buy,28190.0,0.0,31,40.712129292247916,0.5763725275163025,0.0005320092214931725,0.0001772735330615139,28194.444444444445,28195.95238095238,126.9162,203,,0.0,91ac639b6d9f,VWAP+RSI,VWAP,1,28215.76780267086,4.214518128577765,2.6788376536430096,0,-0.0005318205991845417,15.625,0.00017738359201773836,0,,28190.0,31,,0.0,,131.08,0,31,TIGER 미국S&P500,0.0,2026-07-10T02:49:30.512308+00:00,0.0,1,20
47570,2026-07-10T02:49:30.626405+00:00,domestic,233740,,BUY_REAL,domestic_buy,8230.0,0.0,107,50.10360897043027,3.9550453711643456,0.0,-0.0024271844660194173,8218.555555555555,8195.42857142857,120.6681,203,,0.0,91ac639b6d9f,VOL,VOL,1,8045.455945168169,34.17076475783233,36.40187791587083,0,-0.0018192844147968466,23.75,0.0006077180188392585,0,,8230.0,107,,0.0,,132.09,0,107,KODEX 코스닥150레버리지,0.0,2026-07-10T02:49:30.626405+00:00,0.0,1,20
47571,2026-07-10T02:49:32.945107+00:00,domestic,006340,,BUY_REAL,domestic_buy,11430.0,0.0,77,49.31654173123663,0.13473526691381607,0.007860262008733625,0.0013015184381778742,11496.111111111111,11405.952380952382,113.0788,203,,0.0,91ac639b6d9f,RSI,RSI,1,11287.470976228882,71.89258535788395,65.78537216987428,0,-0.012110726643598616,68.125,0.00087527352297593,0,,11430.0,77,,0.0,,132.02,0,77,대원전선,0.0,2026-07-10T02:49:32.945107+00:00,0.0,1,20
47602,2026-07-10T02:54:58.389284+00:00,domestic,010170,,SELL_REAL,trend_filter_lost,13060.0,-0.0014150697782246556,67,,,,,,,113.3618,204,,-1239.9689999999737,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,1,0,13140.0,67,,-5623.31,,131.25,0,67,대한광통신,11.81,2026-07-10T02:43:09.570039+00:00,,1,20
47632,2026-07-10T03:02:53.681338+00:00,domestic,233740,,SELL_REAL,trend_filter_lost,8195.0,-0.0024401567562738267,107,,,,,,,117.8291,205,,-2144.9220000000296,91ac639b6d9f,VOL,VOL,1,,,,,,,,2,0,8230.0,107,,-4008.62,,131.53,0,107,KODEX 코스닥150레버리지,13.38,2026-07-10T02:49:30.626390+00:00,,1,20
47663,2026-07-10T03:10:24.290450+00:00,domestic,0167A0,,BUY_REAL,domestic_buy,21435.0,0.0,41,58.37667633678562,0.5303052922296037,0.002097902097902098,0.00023266635644485808,21460.555555555555,21446.285714285714,114.3876,206,,0.0,91ac639b6d9f,VWAP,VWAP,1,21478.0495052895,23.67359509897142,20.616270681497575,0,-0.0032535440390425285,35.0,0.0007000350017500875,2,,21435.0,41,,0.0,,131.83,0,41,SOL AI반도체TOP2플러스,0.0,2026-07-10T03:10:24.290450+00:00,0.0,1,20
47695,2026-07-10T03:18:44.918905+00:00,domestic,006340,,SELL_REAL,trend_filter_lost,11380.0,-0.004374453193350831,77,,,,,,,110.3029,207,,-3850.0,91ac639b6d9f,RSI,RSI,1,,,,,,,,0,0,11420.0,77,,-3343.34,,131.44,0,77,대원전선,29.2,2026-07-10T02:49:32.945091+00:00,,0,20
47782,2026-07-10T03:38:48.379988+00:00,domestic,069500,,SELL_REAL,time_exit_profit,122575.0,0.003690625496804313,7,,,,,,,121.6035,210,,3155.0049999999756,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,0,0,122080.0,7,,3208.11,,128.7,0,7,KODEX 200,55.54,2026-07-10T02:43:16.184198+00:00,,0,20
47812,2026-07-10T03:48:28.175038+00:00,domestic,360750,,SELL_REAL,time_exit_profit,28235.0,0.0015963107484923732,31,,,,,,,129.8672,211,,1395.0,91ac639b6d9f,VWAP+RSI,VWAP,1,,,,,,,,0,0,28190.0,31,,1132.62,,131.29,0,31,TIGER 미국S&P500,58.96,2026-07-10T02:49:30.512294+00:00,,0,20
47841,2026-07-10T03:56:51.000358+00:00,domestic,069500,,BUY_REAL,domestic_buy,123065.0,0.0,7,32.347387134758165,0.5375516719191258,0.002025931928687196,0.0007283910650696018,123327.77777777778,123228.33333333333,121.9142,212,,0.0,91ac639b6d9f,RSI,RSI,1,122471.67376412632,151.76828750838467,112.89842112744327,0,-0.004005664576168319,190.625,0.00028444299965460496,0,,123065.0,7,,0.0,,129.22,0,7,KODEX 200,0.0,2026-07-10T03:56:51.000358+00:00,0.0,0,20
47872,2026-07-10T04:04:57.658765+00:00,domestic,0162Z0,,SELL_REAL,time_exit_profit,14495.0,0.008347826086956521,61,,,,,,,112.8484,213,,7320.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,0,0,14365.0,61,,7665.93,,132.63,0,61,RISE 삼성전자SK하이닉스채권혼합50,81.74,2026-07-10T02:43:13.275042+00:00,,0,20
47903,2026-07-10T04:16:57.097967+00:00,domestic,379800,,SELL_REAL,time_exit_profit,25745.0,0.0021409108602569093,34,,,,,,,123.7834,214,,1870.0,91ac639b6d9f,VWAP+RSI,VWAP,1,,,,,,,,0,0,25720.0,34,,587.53,,131.3,0,34,KODEX 미국S&P500,93.84,2026-07-10T02:43:06.828092+00:00,,0,20
47933,2026-07-10T04:28:42.782928+00:00,domestic,0167A0,,SELL_REAL,partial_profit_lock,21785.0,0.016328434802892467,41,,,,,,,116.0309,215,,14350.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,0,0,21445.0,41,,13674.14,,133.98,0,41,SOL AI반도체TOP2플러스,78.31,2026-07-10T03:10:24.290435+00:00,,0,20
47957,2026-07-10T04:39:57.992873+00:00,domestic,073240,,SKIP,entry_rsi_too_high,7800.0,,0,100.0,0.0093730160676383,0.0,0.0,7800.0,7800.0,115.7889,216,,,91ac639b6d9f,RSI,RSI,1,7800.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
47964,2026-07-10T04:40:51.802532+00:00,domestic,005930,,SELL_REAL,partial_profit_lock,296000.0,0.020689655172413793,3,,,,,,,120.4911,216,,18000.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,0,0,290000.0,3,,17736.3,,133.2,0,3,삼성전자,117.55,2026-07-10T02:43:18.525760+00:00,,0,20
47989,2026-07-10T04:53:11.317436+00:00,domestic,073240,,SKIP,entry_rsi_too_high,7800.0,,0,100.0,0.037559228013405756,0.0,0.0,7800.0,7800.0,115.0966,217,,,91ac639b6d9f,RSI,RSI,1,7800.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
47995,2026-07-10T04:53:51.032384+00:00,domestic,360750,,BUY_REAL,domestic_buy,28270.0,0.0,31,55.08965429488877,0.08712567568134261,0.00017683465959328028,-0.00017677214071062401,28279.444444444445,28272.0,125.9231,217,,0.0,91ac639b6d9f,VWAP,VWAP,1,28237.220155595667,6.012327430653386,5.797669936944773,0,-0.0005303164221318721,10.5,0.00017688157778367384,0,,28270.0,31,,0.0,,131.46,0,31,TIGER 미국S&P500,0.0,2026-07-10T04:53:51.032384+00:00,0.0,0,20
47996,2026-07-10T04:53:53.523245+00:00,domestic,379800,,BUY_REAL,domestic_buy,25770.0,0.0,34,58.83094435805426,1.6759445128568458,0.0001939487975174554,-0.00019387359441644047,25783.333333333332,25777.380952380954,123.1388,217,,0.0,91ac639b6d9f,VWAP,VWAP,1,25735.412428084255,5.513352536709135,5.227774360609783,0,-0.0005816207832493214,8.125,0.00019404288347724848,0,,25770.0,34,,0.0,,131.43,0,34,KODEX 미국S&P500,0.0,2026-07-10T04:53:53.523245+00:00,0.0,0,20
47997,2026-07-10T04:53:56.441072+00:00,domestic,233740,,BUY_REAL,domestic_buy,8235.0,0.0,107,60.641167914482175,0.05891305446094776,-0.002442002442002442,0.0012254901960784314,8194.444444444445,8213.333333333334,116.8567,217,,0.0,91ac639b6d9f,VWAP,VWAP,1,8219.777120151699,-14.141393309662817,-8.097676349920153,0,0.0012158054711246201,26.75,0.001215066828675577,0,,8235.0,107,,0.0,,132.17,0,107,KODEX 코스닥150레버리지,0.0,2026-07-10T04:53:56.441072+00:00,0.0,0,20
48029,2026-07-10T05:05:56.784143+00:00,domestic,233740,,SELL_REAL,trend_filter_lost,8130.0,-0.0030656039239730227,107,,,,,,,116.6407,218,,-2675.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,1,0,8235.0,107,,-11497.66,,130.49,0,107,KODEX 코스닥150레버리지,12.01,2026-07-10T04:53:56.441054+00:00,,0,20
48053,2026-07-10T05:34:21.926405+00:00,domestic,069500,,SKIP,sell:order_rejected,122405.0,,7,,,,,,,122.1356,219,,,91ac639b6d9f,RSI,RSI,1,,,,,,,,1,,,,,,,,,7,KODEX 200,,,0.0,0,20
48118,2026-07-10T06:29:31.879042+00:00,domestic,360750,,SELL_REAL,momentum_loss_cut,28070.0,-0.007074637424831978,31,,,,,,,125.4609,222,,-6200.0,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,2,0,28270.0,31,,-6461.98,,130.53,0,31,TIGER 미국S&P500,95.68,2026-07-10T04:53:51.032369+00:00,,0,20
48144,2026-07-10T06:34:01.144256+00:00,domestic,073240,,SKIP,entry_rsi_too_high,7800.0,,0,100.0,109.52576341204711,0.0,0.0,7800.0,7800.0,116.3263,223,,,91ac639b6d9f,RSI,RSI,1,7800.0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,,,,
48151,2026-07-10T06:34:17.113129+00:00,domestic,379800,,SKIP,sell:order_rejected,25595.0,,34,,,,,,,124.269,223,,,91ac639b6d9f,VWAP,VWAP,1,,,,,,,,2,,,,,,,,,34,KODEX 미국S&P500,,,0.0,0,20
