id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles,entry_price,qty_executed,net_pnl_usd,net_pnl_krw,commission_usd,commission_krw,is_virtual,orderable_qty,stock_name,hold_duration_min,entry_time,exit_cooldown_remaining,cb_active,pool_size,exit_by
67780,2026-07-14T20:59:16.110909+00:00,overseas,BCC,NYSE,HOLD,vr=0.0x mom=+0.00%,75.39,0.01754622756107433,50,52.3240479823903,0.000499530441385098,0.0,0.01754622756107433,74.37666666666667,74.25416666666668,215.6975,14,,,1e42d58103e5,VWAP+RSI,VWAP,0,74.23452180851939,0.11767799074283403,0.009355036812809775,0,-0.002381897578404031,0.8174999999999972,0.0,0,,,,,,,,,,,,,,,,
67781,2026-07-14T20:59:16.121818+00:00,overseas,CPRX,NASD,HOLD,vr=0.0x mom=+0.00%,31.49,0.000317662007623825,118,53.55471474265124,0.005407802377269925,0.0,-0.0003175611305175615,31.482233333333333,31.484052380952377,52.6888,14,,,1e42d58103e5,VWAP+VOL,VWAP,0,31.487237947143193,-0.0005664795699225067,-0.00029379091466972564,0,0.0,0.005024999999998947,0.0,0,,,,,,,,,,,,,,,,
67782,2026-07-14T20:59:16.132768+00:00,overseas,CLM,AMEX,HOLD,vr=3.5x mom=-0.26%,7.58,0.0,492,45.2258953523644,3.462847419171866,-0.0025922075871416335,-0.002631578947368365,7.594833333333333,7.61302380952381,43.473,14,,,1e42d58103e5,VWAP+VOL,VWAP,0,7.595030994890089,-0.011036623133093393,-0.008352705383381382,0,-0.003942181340341688,0.019837499999999952,0.0,0,,,,,,,,,,,,,,,,
67783,2026-07-14T20:59:16.143156+00:00,overseas,CRAN,NASD,WAIT,signal_unavailable,10.2,0.0,5251,,,,,,,0.0,14,,,1e42d58103e5,,,0,,,,,,,,0,,,,,,,,,,,,,,,,
67784,2026-07-14T20:59:16.153786+00:00,overseas,GALT,NASD,WAIT,volume_low,5.4,,0,49.43607556180305,1.2195121951219512,0.015037593984962419,0.044487427466150954,5.276511111111111,5.2459,3532.3657,14,,,1e42d58103e5,VOL+RSI,,0,5.272693898602037,0.016939435226491106,0.013713773154633254,1,0.007462686567164185,0.14132500000000003,0.0,0,,,,,,,,,,,,,,,,
67785,2026-07-14T20:59:16.166108+00:00,overseas,PRE,NASD,WAIT,trend_down,21.31,,0,74.15946040110138,4.038825757575758,-0.011595547309833025,-0.003740065451145481,21.506666666666668,21.51047619047619,2851.6748,14,,,1e42d58103e5,VWAP+VOL,,0,21.241541457385257,0.1735410979112828,0.22172105518424817,0,-0.06494076349276,1.1314624999999996,0.0,0,,,,,,,,,,,,,,,,
67786,2026-07-14T20:59:16.177780+00:00,overseas,TSEM,NASD,WAIT,volume_low,258.6,,0,57.11825358464999,0.9510869565217392,0.0019267822736030828,0.005919449065655482,258.7733333333333,257.9154761904762,2561.1837,14,,,1e42d58103e5,VWAP+VOL+RSI,,0,257.8905133095464,0.21595157167763546,-0.043430484239980034,0,-0.009195402298850488,2.3774999999999977,0.0,0,,,,,,,,,,,,,,,,
67787,2026-07-14T20:59:16.188812+00:00,overseas,SEI,NYSE,WAIT,volume_low,70.0,,0,61.91671519842443,7.606286443619923e-06,0.004904789382573622,-0.004857142857142906,69.53833333333334,68.66976190476191,891.81,14,,,1e42d58103e5,VOL+RSI,,0,68.71892165444963,0.48934840158922555,0.38320974585075984,0,0.0,0.6253750000000018,0.0,0,,,,,,,,,,,,,,,,
67788,2026-07-14T20:59:16.200183+00:00,overseas,SB,NYSE,WAIT,volume_low,7.23,,0,49.88840092346491,0.0069177981109799285,0.014025245441795306,-0.005502063273727531,7.155922222222222,7.132061904761905,815.43,14,,,1e42d58103e5,VWAP+VOL+RSI,,0,7.124410421145129,0.0182121738818104,0.004773752365347101,0,-0.005502063273727531,0.037249999999999894,0.0,0,,,,,,,,,,,,,,,,
67789,2026-07-14T20:59:16.219928+00:00,overseas,TIMB,NYSE,WAIT,volume_low,22.72,,0,75.99559738374056,0.00028161477914360946,0.004642936104355536,0.0,22.665,22.641423809523808,794.1264,14,,,1e42d58103e5,VWAP+VOL+RSI,,0,22.509220762023123,0.04560078989111105,0.04456181443279928,1,0.0,0.04812499999999975,0.0,0,,,,,,,,,,,,,,,,
