id,logged_at,market,symbol,exchange_code,action_bias,action_reason,price,pnl_pct,holding_qty,rsi14,volume_ratio,intraday_momentum,intraday_bar_return,minute_ma_fast,minute_ma_slow,activity_score,cycle_no,realized_pnl_usd,realized_pnl_krw,session_id,strategy_flag,entry_by,is_session_trade,vwap,macd_line,macd_signal,macd_golden,breakout_distance_pct,atr,spread_pct,consecutive_losses,hold_cycles
21597,2026-07-06T16:20:35.347911+00:00,overseas,NKE,NYSE,SELL,atr_hard_stop,42.92,-0.01852275325863241,90,28.637974546258064,0.6857324922393415,0.0037457567599203227,0.0011675423234091572,42.68998888888889,42.46982380952381,-485.0652,28,,,246ec46763ea,VWAP+VOL+RSI,VWAP,1,,,,,,,,,
21598,2026-07-06T16:20:35.356932+00:00,overseas,LWAY,NASD,SELL,momentum_loss_cut,29.92,-0.006607125070553407,942,45.16560342448107,0.07698541329011345,-0.005649717514124232,0.0,30.096111111111114,30.15809523809524,-624.0844,28,,,246ec46763ea,VOL,VOL,1,,,,,,,,,
21599,2026-07-06T16:20:35.365282+00:00,overseas,EH,NASD,WAIT,volume_low,5.8,,0,34.51285286826196,0.00011957145590204705,-0.006861063464837056,0.0,5.822777777777778,5.780357142857143,-1576.4874,28,,,246ec46763ea,RSI,RSI,1,,,,,,,,,
21600,2026-07-06T16:20:35.373884+00:00,overseas,SOLS,NASD,WAIT,volume_low,68.27,,0,25.484296917056724,0.0007636131396995529,-0.005389657683903926,0.0,68.61055555555555,68.90950000000001,-2928.4716,28,,,246ec46763ea,VOL+RSI,,1,,,,,,,,,
21601,2026-07-06T16:21:21.149245+00:00,overseas,V,NYSE,SELL,atr_hard_stop,355.33,-0.013218917492848986,20,35.9626676796652,0.1655732500925877,0.003529876877894499,7.457572742993367e-05,354.4015,354.1148095238095,-335.415,29,,,246ec46763ea,VWAP,VWAP,1,,,,,,,,,
21602,2026-07-06T16:21:21.159073+00:00,overseas,KO,NYSE,SELL,atr_hard_stop,82.485,-0.014692707400107554,87,40.29497292343789,0.22248800038018599,0.0016390457111637848,0.00030312215822983555,82.51236666666667,82.6548238095238,-350.9399,29,,,246ec46763ea,VWAP+VOL+RSI,VWAP,1,,,,,,,,,
21603,2026-07-06T16:21:21.168996+00:00,overseas,ABBV,NYSE,SELL,atr_hard_stop,255.51,-0.021446899774041676,29,33.392315473989214,0.13390969814830472,0.00019577900465958485,-0.0003326484688386966,255.44434444444445,255.78804761904763,-387.3336,29,,,246ec46763ea,VWAP+VOL+RSI,VWAP,1,,,,,,,,,
21604,2026-07-06T16:21:21.179033+00:00,overseas,PFE,NYSE,SELL,atr_hard_stop,23.7399,-0.02513551248357431,421,18.88576866419598,0.1577759951870049,-0.0012324439826870124,0.0005098493626881562,23.760655555555555,23.730757142857144,-430.5632,29,,,246ec46763ea,VWAP+VOL+RSI,VWAP,1,,,,,,,,,
21605,2026-07-06T16:21:21.188650+00:00,overseas,NKE,NYSE,SELL,atr_hard_stop,42.905,-0.018865767207866358,90,28.89021110259175,0.1718253724494036,0.004685085460079584,0.0008186588921282777,42.732777777777784,42.51244761904762,-493.0631,29,,,246ec46763ea,VWAP+VOL+RSI,VWAP,1,,,,,,,,,
21606,2026-07-06T16:21:21.197846+00:00,overseas,LWAY,NASD,HOLD,vr=3.2x mom=+0.10%,29.92,-0.006607125070553407,942,45.56747744135181,3.1812480401379744,0.000997672098437018,0.006016042780748653,30.07944444444444,30.186190476190475,-624.0844,29,,,246ec46763ea,VOL,VOL,1,,,,,,,,,
21607,2026-07-06T16:21:21.207969+00:00,overseas,EH,NASD,WAIT,volume_low,5.8,,0,34.660022488928675,0.12471302850583507,-0.00514579759862783,0.0017271157167529857,5.823888888888889,5.780833333333333,-1576.486,29,,,246ec46763ea,RSI,RSI,1,,,,,,,,,
21608,2026-07-06T16:21:21.217104+00:00,overseas,SOLS,NASD,WAIT,volume_low,68.27,,0,25.47248194439574,0.23472426623719211,-0.005826656955571823,-0.00043936731107207286,68.60722222222222,68.90807142857143,-2928.4702,29,,,246ec46763ea,VOL+RSI,,1,,,,,,,,,
21609,2026-07-06T16:21:49.320889+00:00,overseas,V,NYSE,SELL,atr_hard_stop,355.58,-0.012524646616123722,20,35.9626676796652,0.1655732500925877,0.003529876877894499,7.457572742993367e-05,354.4015,354.1148095238095,-321.4081,30,,,246ec46763ea,VWAP,VWAP,1,,,,,,,,,
